,Unnamed: 0.1,record_id,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,valence_bin,energy_bin,danceability_bin
4023,7379,7379,75120,10kVkdx0enQ9K0b0INQpPM,Secret Garden,Once In A Red Moon,The Promise,55,200933,False,0.184,0.161,9,-18.261,1,0.0464,0.925,0.771,0.109,0.087,86.351,4,new-age,0,0,0
4064,7552,7552,76852,1OMKW71AP9zgYe2MJmEjjT,Jackie Evancho,All of the Stars,All of the Stars,42,225205,False,0.306,0.405,8,-8.279,1,0.0381,0.568,4.25e-06,0.191,0.2,149.624,4,opera,0,1,0
2393,4428,4428,42670,41yn7o32hvg9Bqa5BSjGYe,Fuck On the Beach,I Have Never Seen Myself,Betrayed Again,13,82413,False,0.243,0.959,4,-2.096,1,0.0851,1.29e-06,0.94,0.0314,0.363,105.603,4,grindcore,1,2,0
1174,2440,2440,19513,6B7KZkn8aUTZNaTjRRYgtK,Vince Gill;Jenny Gill,Slow Christmas Songs 2022,Let There Be Peace On Earth,0,272586,False,0.453,0.139,6,-12.683,1,0.0302,0.806,3.11e-06,0.121,0.17,105.33,3,country,0,0,1
3699,6863,6863,71168,3dxiWIBVJRlqh9xk144rf4,Linkin Park,Meteora (Bonus Edition),Breaking the Habit,71,196906,False,0.579,0.849,4,-5.218,0,0.0303,0.108,0.0,0.0909,0.581,100.021,4,metal,1,2,1
5881,10785,10785,113423,5Eq1Z4rkhksRO09wOH3GSm,Hillsong Young & Free,All Of My Best Friends,World Outside Your Window - Live,43,313133,False,0.319,0.72,9,-7.452,1,0.042,0.000372,0.0,0.453,0.36,136.816,4,world-music,1,2,0
251,407,407,2326,2eXCP4kLEm5b11TH2MVas6,Chris Tomlin;Audrey Assad,Santa's Christmas List,Winter Snow,0,212773,False,0.444,0.33,2,-15.594,1,0.262,0.954,1.49e-06,0.676,0.308,95.47,4,alt-rock,0,1,1
4525,8401,8401,86168,3n9McysKwxw7VA3Ym3Kvxl,"nothing,nowhere.",Top of the Rock,Pieces of You,0,182568,False,0.469,0.908,1,-3.15,1,0.0765,0.00223,0.0,0.0711,0.656,94.055,4,punk,1,2,1
1532,2928,2928,22312,1rnNJckSOjUlvoCw3gV5ob,In Flames,The Great Deceiver,The Great Deceiver,57,225314,False,0.373,0.985,10,-4.199,0,0.114,5.84e-06,0.549,0.254,0.279,169.967,4,death-metal,0,2,1
4047,7518,7518,76430,5b6Aut6f3JKYTw51KHnkow,Collabro,Home (Deluxe),"For Good (From ""Wicked"")",22,252693,False,0.413,0.222,5,-12.004,1,0.034,0.821,0.0,0.118,0.222,77.869,4,opera,0,0,1
1981,3678,3678,33935,06Lrz6eyIROUC8JM0MylSO,Bayside,The Walking Wounded (Gold Edition),Carry On,34,241266,False,0.506,0.943,8,-5.23,1,0.104,0.000111,0.0,0.119,0.273,124.92,4,emo,0,2,1
4013,7311,7311,73777,1hoGjrg68nMJcs5C7r7X0X,Damon Paul,Feel the Beat,Feel the Beat,18,171428,False,0.776,0.924,8,-7.158,1,0.0528,0.0321,0.0666,0.192,0.314,126.013,4,minimal-techno,0,2,2
5858,10746,10746,113449,07B2uqy1rZZsGCq3idEKBE,Rend Collective,CHOOSE TO WORSHIP,YOUR NAME IS POWER,52,234826,False,0.529,0.791,8,-6.234,1,0.0629,0.00161,1.68e-06,0.336,0.561,86.023,4,world-music,1,2,1
4082,7585,7585,81902,71mHO4fFmS2Xu5XxZbcRND,Chris Brown,Under The Influence,Under The Influence (Body Language),77,148750,True,0.62,0.62,1,-6.322,0,0.0375,0.0388,0.000213,0.129,0.459,144.835,4,pop,1,1,1
2049,3776,3776,34486,4gfMJflfYjDhrhLNDiuVLR,Bahamas,Alternative Christmas 2022,Christmas Must Be Tonight,0,227173,False,0.587,0.329,7,-11.957,1,0.0413,0.531,0.032,0.115,0.337,126.632,4,folk,1,0,1
2085,3841,3841,34442,1YULnhLM9r4rgOY4whqilF,Joy Oladokun,Best Alternative Pop Tunes,sorry isn't good enough,0,187543,True,0.618,0.554,2,-7.39,0,0.0464,0.029,7.76e-05,0.179,0.575,140.038,4,folk,1,1,1
1018,2116,2116,15030,6tLDBtppww0pxHiEwKsp5O,Yusei,I don't see nobody but you,I don't see nobody but you,54,264419,False,0.576,0.355,3,-8.983,1,0.105,0.975,0.801,0.11,0.332,107.015,4,chill,1,1,1
5007,9289,9289,94305,5PfrevbzpZzMtv4bVld9xq,Astrus*,She Wonders Why,She Wonders Why,59,131201,True,0.671,0.288,1,-14.176,1,0.496,0.468,0.0,0.139,0.42,68.287,5,sad,1,0,2
2396,4442,4442,42827,5MWp9jzmw5hQN5aQwOpoRt,Napalm Death,Diatribes,Just Rewards,12,208933,False,0.29,0.989,1,-5.762,1,0.176,0.000101,0.683,0.0594,0.0405,85.944,4,grindcore,0,2,0
4935,9183,9183,94210,1I2FEhKThjn3j9ymy4wJXY,Powfu;sleep.ing,"some boring love stories, pt. 4",step into my life,54,202500,False,0.739,0.527,7,-11.27,1,0.131,0.331,0.0,0.35,0.423,127.857,4,sad,1,1,2
4783,8820,8820,91380,5oJgIQPvytf2nR7WX3vZLn,Weezer,Tek It - New Noise,Records,0,208920,False,0.658,0.773,11,-5.119,1,0.0244,0.000901,0.0,0.194,0.66,100.006,4,rock,2,2,1
4289,7914,7914,82404,390viE1HgESBNYE8vRKiQB,Big Star,#1 Record (Remastered),The Ballad Of El Goodo,38,260240,False,0.3,0.562,1,-5.536,1,0.0294,0.0144,0.0,0.0492,0.368,152.313,4,power-pop,1,1,0
2295,4193,4193,41371,4004xnMLj5QGxWvu6JPcJ7,Nightwish,Over The Hills And Far Away,Over The Hills And Far Away,56,302266,False,0.224,0.915,4,-3.299,0,0.0696,0.000313,0.000285,0.0916,0.381,101.766,3,goth,1,2,0
3406,6332,6332,56137,5aQe0faFOjeskrHwpleXLJ,When Chai Met Toast,Yellow Paper Daisy,Yellow Paper Daisy,55,199772,False,0.428,0.442,7,-10.485,1,0.0303,0.775,0.000132,0.0818,0.687,105.829,4,indie-pop,2,1,1
710,1307,1307,8544,57XsqI2gTdJ3T5W3c9sWD8,Jackie Neal,Down in da Club,Down in da Club,38,239653,False,0.855,0.532,10,-5.119,0,0.0592,0.0154,8.17e-06,0.227,0.877,102.941,4,blues,2,1,2
5546,10199,10199,103082,3gkwsu7aHT9WLFkl2Q0RPX,Stevie Wonder,Soul Christmas Greatest Hits,Someday At Christmas,0,170746,False,0.259,0.514,5,-6.726,1,0.0365,0.649,0.0,0.11,0.222,67.644,5,soul,0,1,0
2880,5312,5312,48082,7LS9Fhrr9TdKZW9ow444uS,Das EFX,The Hip Hop Collection,Real Hip-Hop,0,247613,False,0.858,0.76,4,-7.895,0,0.254,0.0217,0.0,0.322,0.951,93.083,4,hardcore,2,2,2
5042,9344,9344,94722,0ff3846wYbdNnwW3y8b4vH,yaeow;Rxseboy,I Need U (Remix),I Need U (Remix),43,141176,False,0.661,0.409,1,-12.402,0,0.204,0.59,0.000929,0.268,0.128,85.081,4,sad,0,1,2
2850,5263,5263,48554,7sFRVhCuyyc0CJNHUMucTP,Mobb Deep,The Infamous - 25th Anniversary Expanded Edition,"Shook Ones, Pt. II",52,325506,True,0.763,0.785,10,-6.472,0,0.23,0.0146,0.0113,0.0817,0.506,93.857,4,hardcore,1,2,2
4231,7792,7792,82810,2Q4UhhabUUEDYAhGTuVINc,Jimmy Eat World,Damage,How'd You Have Me,21,222280,False,0.311,0.894,4,-4.192,1,0.0431,9e-06,0.00123,0.334,0.324,154.924,4,power-pop,0,2,0
482,774,774,5490,2qjM3qghmU9gU2BvNQlIav,Rustage;Frazer,Joker (Gotham City),Joker (Gotham City),48,193921,True,0.813,0.9,6,-5.012,0,0.282,0.297,0.0,0.232,0.316,95.0,4,anime,0,2,2
4322,7970,7970,83054,22mek4IiqubGD9ctzxc69s,Calvin Harris;Disciples,How Deep is Your Love (feat. Disciples),How Deep is Your Love (feat. Disciples),77,212640,False,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,4,progressive-house,1,2,2
3023,5606,5606,51234,5OotwkHgMpNYfsCwAOs4jP,Anirudh Ravichander;Jonita Gandhi,Don (Original Motion Picture Soundtrack),Private Party,63,216774,False,0.861,0.886,10,-5.413,0,0.122,0.182,1.29e-06,0.0559,0.898,124.031,4,hip-hop,2,2,2
3236,6094,6094,53705,4Uxcm6gWvxoqUdgnxKw41H,Marshmello;Demi Lovato;Lost Stories,OK Not To Be OK (Lost Stories Remix),OK Not To Be OK - Lost Stories Remix,47,185483,False,0.702,0.626,4,-6.268,1,0.0419,0.269,7.9e-06,0.101,0.454,104.987,4,house,1,1,2
5123,9475,9475,98286,7Cfru4vm9xtj8LgCIdt9gF,Cheyenne Jackson;Leah Hocking;Mark Price;Jenn Gambatese,All Shook Up,Teddy Bear / Hound Dog,28,134440,False,0.475,0.537,5,-9.052,1,0.0725,0.466,0.0,0.334,0.743,174.15,4,show-tunes,2,1,1
3081,5890,5890,53883,1HNAvs07AKexbAVr0qMClg,Surf Mesa;Emilee,Weekend Baby,ily (i love you baby),0,181071,False,0.667,0.799,11,-7.318,0,0.0812,0.0589,0.0119,0.362,0.288,112.054,4,house,0,2,2
4866,8979,8979,90552,4KtgvmeeJ83iRxHc9QrBmf,Elvis Presley,ELVIS (Original Motion Picture Soundtrack),Suspicious Minds (Film Edit),59,377586,False,0.284,0.801,7,-9.981,1,0.0639,0.000687,0.00326,0.888,0.521,136.943,4,rock-n-roll,1,2,0
1334,2688,2688,20737,1SacjiJXVYiv3ydALqEchb,Robin Schulz;David Guetta,"#Multiverse, If the Multiverse Is Real",On Repeat,0,190217,False,0.609,0.801,1,-8.483,0,0.0694,0.0246,0.00255,0.37,0.202,122.958,4,dance,0,2,1
2871,5297,5297,48655,5yaDNf8KGYHCCrEjCW9gNk,Saigon;Corbett;Lecrae,The Greatest Story Never Told Chapter 2: Bread and Circuses,Best Thing That I Found,40,214596,False,0.47,0.776,1,-6.371,0,0.368,0.114,0.0,0.106,0.465,106.572,5,hardcore,1,2,1
5598,10279,10279,103238,07uPklAHdtkXATBcS9FvtS,Otis Redding,Christmas Music - Holiday Hits,Merry Christmas Baby,0,155560,False,0.71,0.291,5,-14.132,0,0.0338,0.35,0.0,0.128,0.856,101.517,4,soul,2,0,2
300,468,468,3679,675g81tQUHsYVwMoLo7Bq4,Royal & the Serpent,Internet Sensations,i can't get high,1,188141,True,0.656,0.56,4,-7.499,0,0.0465,0.0946,6.33e-05,0.363,0.577,91.038,4,alternative,1,1,1
3165,6006,6006,53305,5WHTFyqSii0lmT9R21abT8,Mabel,Ivy To Roses (Mixtape),Don't Call Me Up,77,178480,False,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,4,house,0,2,2
1919,3594,3594,33010,4UKCKdYiLN6IMA5ZESUTL7,XXXTENTACION,?,the remedy for a broken heart (why am I so in love),79,160184,True,0.699,0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,4,emo,0,0,2
4078,7581,7581,81174,4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",I Ain't Worried,96,148485,False,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4,pop,2,2,2
4930,9176,9176,94411,3OPozjaFwjjmrgdkUMV9TD,YNG Martyr,Ease Off,Ease Off,62,144103,True,0.736,0.454,8,-10.922,1,0.0579,0.0671,0.0,0.117,0.788,135.019,4,sad,2,1,2
3259,6125,6125,57439,0C6zhAFFZ4WbyzD93jZx0Z,Marvin Gaye,Home At Christmas,Purple Snowflakes,0,171920,False,0.607,0.481,7,-9.347,0,0.0269,0.404,0.0,0.107,0.78,109.403,4,indie,2,1,1
5611,10313,10313,105583,6BZxG29hp5Fms4UU7q9qWR,Dusty Decks,Spinning the Wheels,Spinning the Wheels,27,141665,False,0.697,0.535,1,-6.314,1,0.0346,0.143,0.888,0.114,0.566,91.905,4,study,1,1,2
4507,8380,8380,86901,5C1RYhiWM3mPIVSxeBZYiw,Simple Plan,Simple Plan,Save You,27,225866,False,0.237,0.864,3,-3.534,1,0.0367,0.000214,0.0,0.174,0.489,158.984,4,punk,1,2,0
2816,5217,5217,47238,71DzeSJmIaZ9UhJ1rJJ5Od,38 Special,Fishing Music,Caught Up In You,3,278133,False,0.361,0.787,1,-4.982,0,0.0363,0.0197,0.000586,0.0421,0.889,130.693,4,hard-rock,2,2,1
3319,6215,6215,57935,6VDsq0jh9jhXY7I3qmG6gw,Claire Rosinkranz,Best Alternative Pop Tunes,Pretty Little Things,0,164802,False,0.506,0.371,0,-9.648,1,0.0717,0.782,0.0,0.11,0.45,79.01,4,indie,1,1,1
2995,5567,5567,51595,3w7JADbLdKE1Qta6aH0SC6,Wiz Khalifa;Snoop Dogg,R'n'B Studying,Penthouse,0,200437,True,0.878,0.723,10,-6.66,0,0.0599,0.145,0.0,0.708,0.534,119.04,4,hip-hop,1,2,2
5274,9695,9695,99580,7I2BAdKDq6NaLnDRc41JGZ,Jax,Victoria’s Secret (feat. Harper) [The Metal Version],Victoria’s Secret - Piano Stripped,18,175423,False,0.487,0.183,6,-9.303,1,0.0343,0.844,0.0,0.125,0.394,143.908,4,singer-songwriter,1,0,1
4665,8635,8635,87000,3J8EOeKLTLXORtWPpOU5bE,Lil Tjay;6LACK,Destined 2 Win,Calling My Phone,81,205458,True,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,4,r-n-b,0,1,2
2843,5255,5255,48382,3hUaTzMdGgb1HFxgsG0VoK,Big Daddy Kane,Rap Homage,Ain't No Half-Steppin',0,319906,False,0.836,0.728,10,-12.058,0,0.234,0.00569,0.000854,0.0649,0.598,100.843,4,hardcore,1,2,2
4666,8638,8638,87903,1hQFF33xi8ruavZNyovtUN,Frankie Valli & The Four Seasons,Who Loves You,"December, 1963 (Oh What a Night!)",73,197146,False,0.737,0.495,1,-13.489,1,0.027,0.0588,9.12e-06,0.0542,0.967,104.409,4,r-n-b,2,1,2
991,2056,2056,14352,3OYHw99STxBfqoBEov2M5F,Peppa Pig,My First Album,Let's Get Ready!,50,125904,False,0.9,0.465,0,-5.939,1,0.118,0.702,0.0,0.223,0.731,104.007,4,children,2,1,2
342,515,515,3110,3qmncUJvABe0QDRwMZhbPt,Weezer,90's Music Grandi Successi,Say It Ain't So,2,258825,False,0.635,0.551,3,-7.136,1,0.0354,0.00743,1.82e-05,0.07,0.451,151.779,4,alternative,1,1,1
3361,6272,6272,56370,2W779g2UrRZtVdf3FcEOO1,Lyn Lapid,In My Mind,In My Mind,73,162794,False,0.668,0.392,2,-12.178,0,0.0585,0.789,0.00275,0.345,0.323,135.936,3,indie-pop,0,1,2
1290,2616,2616,19007,3IMghNhZWUZ2S1PjXK7zBd,Zach Bryan,Beautiful Trending Hits 2022,Something in the Orange,2,228013,False,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,3,country,0,0,1
959,1933,1933,14902,6JqkZK1ch2tSRt9S4zDrMd,ChuChu TV,"ChuChu TV Baby Nursery Rhymes, Vol. 6",Baby Gets Sick Song,20,229546,False,0.728,0.608,0,-5.577,1,0.0244,0.2,1.82e-05,0.12,0.307,102.012,4,children,0,1,2
5400,9999,9999,102530,2RotDMmg3PeoEFLiqsXUS7,Sara Kays,Coffee Moment,When You Look at Me,0,170375,False,0.641,0.293,2,-10.711,1,0.0291,0.836,0.0,0.217,0.373,129.849,4,songwriter,1,0,1
3822,7020,7020,72319,0JWpbl3Ppr71ONy6VDP5vu,Caskets,Lost Souls,Hold Me Now,55,239848,False,0.498,0.92,5,-6.465,0,0.0497,0.00331,2.77e-06,0.142,0.346,140.049,4,metalcore,1,2,1
5164,9537,9537,99678,1I2zZtHCrBkoTgfwxnNKZ9,BLÜ EYES,you'd never know,you'd never know,65,185321,False,0.626,0.43,8,-9.704,1,0.0741,0.149,1.01e-05,0.194,0.174,149.859,4,singer-songwriter,0,1,1
2336,4263,4263,41078,5zCpWLazIyf6rxhCDcTSIi,Skeletal Family,Killed By Deathrock Vol. 2,Promised Land,35,290322,False,0.215,0.932,9,-4.551,1,0.087,2.78e-05,0.0392,0.0548,0.186,169.398,4,goth,0,2,0
4019,7350,7350,75370,2O8dvLnVZlI6eoWcPJlPTg,Ann Sweeten,A Place in the Sun,Shepherd Me,24,255546,False,0.318,0.138,0,-19.424,1,0.0354,0.987,0.917,0.126,0.127,121.691,4,new-age,0,0,0
628,1171,1171,7852,2aSP07jHAlACdY9tphgkA8,Crooked Still;Aoife O'Donovan,Ain't No Grave,Ain't No Grave (Sparse),40,198313,False,0.67,0.145,0,-12.772,1,0.0422,0.935,1.29e-05,0.0859,0.284,81.055,4,bluegrass,0,0,2
3065,5816,5816,52594,3CflffOIAzdHEX3VrjYQp0,Stonewall Jackson,Best of Stonewall Jackson,B.J. the D.J.,13,167946,False,0.606,0.32,4,-9.816,1,0.0437,0.799,0.0,0.211,0.754,87.767,4,honky-tonk,2,0,1
5720,10538,10538,107311,709ffFK4o4MtG1NKoLvOma,Peter Schilling,The Different Story (World Of Lust And Crime),Major Tom - Coming Home,65,301373,False,0.787,0.42,4,-14.32,0,0.0645,0.153,0.164,0.169,0.838,161.247,4,synth-pop,2,1,2
5185,9570,9570,99548,1k6As9e3M8qfijnNhDebO0,Damien Rice,Session Acoustique,The Blower's Daughter,0,286653,False,0.343,0.2,4,-13.569,1,0.0324,0.134,0.000161,0.341,0.074,133.054,4,singer-songwriter,0,0,1
1344,2702,2702,20371,6X17fdWVg6fsBPafs32JJi,Bebe Rexha;Pink Sweat$;Lunay,Midnight Music,On the Go,0,179397,False,0.716,0.709,11,-4.683,0,0.0529,0.0749,0.00261,0.182,0.434,100.059,4,dance,1,2,2
3541,6515,6515,58332,2ctNCbGjPBmIJG8ZeUxTWM,Project Pitchfork,Akkretion,Good Night Death,26,296653,False,0.538,0.963,0,-4.923,1,0.0396,0.0018,0.428,0.116,0.463,131.031,3,industrial,1,2,1
1657,3150,3150,25985,1aPvESfIvGHoZ3fGRbWb3i,Barry Manilow,Greatest Hits Vol. 1,Tryin' to Get the Feeling Again,31,230200,False,0.273,0.517,3,-10.743,1,0.045,0.586,5.55e-05,0.111,0.288,139.4,4,disco,0,1,0
743,1368,1368,8404,3k4zd8iEKKtFrJB9oeX1Nl,Everybody Loves an Outlaw,I See Red,Give Em Hell,54,159412,False,0.576,0.64,2,-5.252,1,0.0351,0.0585,0.000156,0.571,0.544,83.996,4,blues,1,1,1
210,358,358,2002,2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Softcore,86,206280,False,0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,4,alt-rock,1,1,1
5712,10529,10529,107581,0gsps7Nq05NNeZMyYLG6gW,Spandau Ballet,40 Years - The Greatest Hits,I'll Fly for You,26,335173,False,0.678,0.71,10,-7.258,0,0.029,0.346,8.57e-06,0.131,0.639,122.068,4,synth-pop,1,2,2
3590,6591,6591,58939,3yvWyt6Ftp38HbMPQ4zi1x,Wednesday 13,Bad Things,I Walked with a Zombie,22,223906,False,0.329,0.978,0,-2.766,1,0.0769,0.000914,0.173,0.368,0.665,93.467,4,industrial,2,2,0
4280,7894,7894,82949,7nh0arkkvidz5s5EB9wA27,Elvis Costello & The Attractions,Punch The Clock,The Greatest Thing,21,184280,False,0.689,0.748,11,-9.524,0,0.0564,0.0367,8.3e-06,0.0947,0.963,101.06,4,power-pop,2,2,2
826,1598,1598,11662,5iMa4kxn6paKPkvVzkglbu,Peppa Pig,My First Album,Super Potato's Theme,48,115503,False,0.761,0.76,4,-6.579,1,0.0558,0.628,0.0,0.315,0.826,132.105,4,british,2,2,2
274,437,437,3973,0RW1xWSPxmbXf012RN3yWl,Phil Wickham,The Ascension,This Is Amazing Grace,65,279786,False,0.512,0.814,10,-5.467,1,0.0327,0.00419,0.0,0.0991,0.277,97.996,4,alternative,0,2,1
3309,6199,6199,57082,4pt5fDVTg5GhEvEtlz9dKk,Måneskin,Teatro d'ira - Vol. I,I WANNA BE YOUR SLAVE,83,173346,True,0.75,0.608,1,-4.008,1,0.0387,0.00165,0.0,0.178,0.958,132.507,4,indie,2,1,2
1211,2500,2500,19218,6uy0EH7owLvJrUKsiqW8oS,Dierks Bentley;Maren Morris,Mientras hago aromaterapia,I'll Be The Moon,0,210600,False,0.561,0.549,2,-8.341,1,0.0668,0.547,0.0,0.105,0.42,83.855,4,country,1,1,1
2558,4749,4749,44429,4QYV42XR08VCKSkBOjnlUe,Nickelback,All the Right Reasons (Walmart Exclusive Edition),If Everyone Cared,55,218013,False,0.519,0.85,6,-4.678,0,0.0354,0.000246,0.014,0.279,0.211,132.022,4,grunge,0,2,1
5044,9347,9347,94706,4wAA41xlqHTgiTc9da7xtP,nilöwh.,stay with me,stay with me,50,97586,False,0.664,0.258,3,-10.975,1,0.0485,0.935,0.479,0.108,0.358,86.997,4,sad,1,0,2
2761,5142,5142,47526,17lu4tymfnhmcIDlzBbtAb,AC/DC,For Those About to Rock (We Salute You),For Those About to Rock (We Salute You),67,344240,False,0.37,0.919,4,-5.721,1,0.102,0.000376,0.419,0.49,0.471,134.021,4,hard-rock,1,2,1
4991,9270,9270,94749,72542euQT9wECESPCIKSXS,Powfu;raynadayz;kinshii,"Some Boring, Love Stories",Life Is Changing,43,231000,True,0.676,0.67,2,-9.128,1,0.211,0.499,5.14e-05,0.0616,0.15,160.017,4,sad,0,2,2
7,13,13,986,4xN6o0Y195FTgzQvmnuMNw,Gail Blanco,In Love With Bacharach,Make It Easy On Yourself,25,226320,False,0.391,0.322,2,-10.845,1,0.0322,0.88,0.0,0.118,0.278,180.048,4,acoustic,0,0,1
153,293,293,2054,77loZpT5Y5PRP1S451P9Yz,Hoobastank,The Reason (15th Anniversary Deluxe),The Reason,81,232800,False,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,4,alt-rock,0,2,1
4432,8186,8186,84522,79q7xFOodcfIVbpNHjE2gB,Deep Purple,Deepest Purple: The Very Best of Deep Purple,Highway Star,50,367946,False,0.252,0.874,9,-6.596,0,0.0602,0.00307,0.014,0.122,0.377,172.804,4,psych-rock,1,2,0
5710,10524,10524,107576,0PbAyLrJRDxckQBLQ2Addc,Tears For Fears,The Seeds Of Love,Sowing The Seeds Of Love,64,376733,False,0.209,0.795,0,-7.241,1,0.0443,0.0109,5.63e-05,0.355,0.682,171.975,4,synth-pop,2,2,0
3039,5694,5694,52599,156u02R79yLMycBxoLAzhS,George Jones;Tammy Wynette,George Jones and Tammy Wynette - 16 Biggest Hits,God's Gonna Get 'Cha (For That),13,160360,False,0.75,0.524,5,-11.127,1,0.0603,0.791,0.0,0.657,0.962,105.563,4,honky-tonk,2,1,2
2559,4750,4750,44309,471eQ7hcJ7JdGY1NzMmUeg,12 Stones,Anthem For The Underdog (Bonus Track Version),World So Cold,55,235106,False,0.262,0.688,4,-4.949,0,0.0443,0.472,0.0,0.36,0.394,186.227,3,grunge,1,2,0
4450,8237,8237,84310,6cA1usDL8nTHeSgFewQat3,The Velvet Underground,The Velvet Underground (45th Anniversary),After Hours,60,127453,False,0.608,0.152,7,-20.989,0,0.172,0.836,0.0,0.182,0.472,120.834,4,psych-rock,1,0,1
4180,7708,7708,82411,0IjjGQAWS5Xnlp0lHnd3Ko,The Lemonheads,Varshons 2,Things,23,165720,False,0.416,0.606,6,-8.296,0,0.0286,0.0667,0.00357,0.12,0.583,147.178,4,power-pop,1,1,1
196,343,343,2408,2oaK4JLVnmRGIO9ytBE1bt,Red Hot Chili Peppers,The Getaway,Dark Necessities,74,302000,False,0.7,0.742,5,-6.777,0,0.0716,0.0722,0.0199,0.11,0.197,91.959,4,alt-rock,0,2,2
5443,10054,10054,103811,20hZGWimITfD4OnTNq6mg3,Darci,Middle Of It,Middle Of It,51,171891,False,0.682,0.894,11,-8.24,0,0.0386,0.0126,0.0335,0.159,0.598,130.008,4,soul,1,2,2
5574,10239,10239,103334,04n3BXCeZP0S0pOAyGKOWt,The Jackson 5,A Very 70s Christmas,Give Love On Christmas Day,0,183546,False,0.488,0.451,0,-8.381,1,0.026,0.65,0.0,0.0639,0.576,141.868,4,soul,1,1,1
5052,9360,9360,94135,7nZBdkhoH9puF0XNMF9WuM,Kina;Galvanic;Silent Child,parachute (feat. Finding Hope),6 ft deep (feat. Galvanic & Silent Child),23,196000,False,0.515,0.53,10,-8.767,1,0.0444,0.197,0.00012,0.108,0.0764,120.474,4,sad,0,1,1
1226,2527,2527,19822,5KPjrk4LADrGKL2PSSU1lS,RaeLynn,Finest Country,Lonely Call,0,224106,False,0.588,0.722,6,-4.667,1,0.0289,0.0663,0.0,0.0721,0.243,145.926,4,country,0,2,1
2794,5188,5188,47428,2K2M0TcglCRLLpFOzKeFZA,Cream,Disraeli Gears (Deluxe Edition),Sunshine Of Your Love,71,250400,False,0.683,0.594,2,-8.289,1,0.0347,0.385,8.61e-05,0.121,0.734,115.099,4,hard-rock,2,1,2
3354,6258,6258,57997,6TbDpqKCksZNJjriFhPum8,Reneé Dominique;Jason Mraz,Could I Love You Any More (feat. Jason Mraz),Could I Love You Any More (feat. Jason Mraz),61,189500,False,0.288,0.371,11,-8.001,1,0.0386,0.666,0.0,0.129,0.197,52.572,4,indie,0,1,0
4342,8004,8004,83445,31OqWK8Lc6GnUbnLG3GqPX,Marshmello;Bastille;Breathe Carolina,Happier (Remixes),Happier - Breathe Carolina Remix,56,158095,False,0.691,0.924,0,-3.839,1,0.0577,0.00828,3.8e-06,0.402,0.34,125.983,4,progressive-house,1,2,2
3412,6339,6339,56535,0wvBJDXwnRtHGp4NL9hW2L,Claire Rosinkranz,West Coast,Pretty Little Things,0,164802,False,0.506,0.371,0,-9.648,1,0.0717,0.782,0.0,0.11,0.45,79.01,4,indie-pop,1,1,1
5329,9890,9890,102947,5BI1XqMJK91dsEq0Bfe0Ov,Peter Frampton,On air 70's Hits,Show Me The Way,0,243266,False,0.7,0.726,2,-7.717,1,0.0329,0.436,1.11e-06,0.0914,0.64,130.11,4,songwriter,1,2,2
558,992,992,7499,4ztRdA4iEr6YVkN21sO0QZ,Carolina Chocolate Drops,Genuine Negro Jig,Trouble in Your Mind,24,175386,False,0.456,0.64,7,-5.645,1,0.0326,0.891,2.23e-05,0.126,0.898,140.597,4,bluegrass,2,1,1
642,1204,1204,8280,5Zk9paAVhGvRR1N0s3e0BA,Royal Blood,Maintain Your Mojo,Figure It Out,0,184053,False,0.657,0.817,0,-4.415,1,0.0554,0.262,0.00679,0.248,0.651,107.992,4,blues,1,2,1
2218,4048,4048,38849,4z6ONMu9f0FjhhApyj87KI,Eagles Of Death Metal,Zipper Down,Got The Power,26,208440,False,0.46,0.882,1,-4.91,1,0.0641,0.00203,0.0103,0.0996,0.658,143.926,4,garage,1,2,1
5300,9742,9742,101740,7ywdgAnrmLch04ifDirOI9,Ocean Waves For Sleep,Ocean Waves Sounds,Waves: Night,34,198212,False,0.0645,0.302,1,-17.238,1,0.2,0.00312,0.0,0.607,0.0136,78.001,3,sleep,0,0,0
4506,8378,8378,86902,0Qx3WZTUUmcyKR5jCDWojv,Green Day,21st Century Breakdown,21st Century Breakdown,37,309106,False,0.298,0.963,1,-3.105,1,0.0473,0.0108,0.0,0.178,0.407,114.944,4,punk,1,2,0
